,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,split3_train_AUC,split4_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_train_Precision,split1_train_Precision,split2_train_Precision,split3_train_Precision,split4_train_Precision,mean_train_Precision,std_train_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_train_Recall,split1_train_Recall,split2_train_Recall,split3_train_Recall,split4_train_Recall,mean_train_Recall,std_train_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_train_F1,split1_train_F1,split2_train_F1,split3_train_F1,split4_train_F1,mean_train_F1,std_train_F1
47,0.37018022537231443,0.00992850590902524,0.10155234336853028,0.0008050317285438032,entropy,3,2,200,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",0.7397671898173046,0.7295083975450503,0.7431551738922714,0.7612562489261256,0.7365755475736576,0.7420492891529887,0.010604632676521134,28,0.7531045960333923,0.7565178651212071,0.7510379514150403,0.7448830019483726,0.7519452465195329,0.751497732207509,0.003793417184119112,0.7211155378486056,0.7416666666666667,0.7229862475442044,0.731203007518797,0.7145522388059702,0.7263050747606081,0.009338040836858416,32,0.7475876079228034,0.743161094224924,0.7283292978208232,0.7186311787072244,0.7261790182868142,0.7327776393925178,0.010868331935309367,0.6666666666666666,0.6556169429097606,0.6777163904235728,0.7177121771217713,0.7066420664206642,0.6848561945068032,0.02362304010765608,51,0.6783410138248848,0.676036866359447,0.6930875576036867,0.696453247351451,0.695071395670198,0.6877980161619335,0.008758468621382798,0.692822966507177,0.6959921798631475,0.699619771863118,0.7243947858472999,0.7105751391465678,0.7046734286998309,0.011532110390845523,45,0.7112829185793669,0.708011583011583,0.710271546635183,0.7073684210526316,0.7102847728877383,0.7094438484333006,0.0014921930373983988
48,0.09275002479553222,0.0020405860371980993,0.029972362518310546,0.0006267145054543913,entropy,3,5,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 50}",0.7368214116918465,0.7295635236613542,0.7414850567390656,0.7645433272514544,0.7358023580235802,0.7416387319439554,0.012060947121769203,33,0.7519949267883966,0.7557823250826557,0.7496986098523049,0.7452437124472556,0.7513673696714817,0.7508173887684189,0.003425119016410732,0.7093690248565966,0.7489177489177489,0.7132075471698113,0.7348484848484849,0.718336483931947,0.7249320583703597,0.014813131826169688,34,0.7289855072463768,0.7507820646506778,0.713887598699489,0.7202295552367288,0.7256509161041466,0.7279071283874838,0.012530031492647857,0.6832412523020258,0.6372007366482505,0.6961325966850829,0.7158671586715867,0.7011070110701108,0.6867002877696426,0.026866605793408653,45,0.6953917050691244,0.663594470046083,0.708294930875576,0.6936895439889452,0.6932289267618609,0.690839915348318,0.014707402254374228,0.6960600375234521,0.6885572139303483,0.7045666356011184,0.725233644859813,0.7096171802054155,0.7048001032521403,0.012496392444866616,38,0.7117924528301887,0.7045009784735812,0.7110802683321767,0.7067104645706241,0.7090694935217903,0.7086307315456721,0.0027177751824974763
49,0.1850966453552246,0.0033658247975803814,0.053965282440185544,0.001548269644430622,entropy,3,5,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 100}",0.739693850942812,0.7284997937874911,0.7439432731846152,0.7652919711015291,0.7386660230238666,0.743214747117104,0.012142501072696881,19,0.7537976284140722,0.7557934309457855,0.7510145908063879,0.7460090260561342,0.7513544825967072,0.7515938317638173,0.003288653702291958,0.7162162162162162,0.7448132780082988,0.722,0.7426900584795322,0.7100371747211895,0.7271494618723487,0.014086774361824943,30,0.7386984600099354,0.7383084577114428,0.7323456790123457,0.7303149606299213,0.7247486835806606,0.7328832481888611,0.005221222267971497,0.6832412523020258,0.6611418047882136,0.6648250460405156,0.7029520295202952,0.7047970479704797,0.6833831615440958,0.018330784800467823,55,0.6852534562211982,0.6838709677419355,0.6834101382488479,0.6835559649930908,0.6973744818056196,0.6866930018021383,0.0053804902347678474,0.699340245051838,0.7004878048780487,0.6922339405560881,0.7222748815165877,0.7074074074074074,0.7043436248117605,0.010171122719346747,50,0.7109729858952905,0.7100478468899523,0.7070321811680572,0.7061622650487747,0.7107981220657277,0.7090026802135604,0.002007431896831639
50,0.37378568649291993,0.009940191844978801,0.10173730850219727,0.00038968302470648457,entropy,3,5,200,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 200}",0.7368580811290929,0.7288591343974715,0.7423997419281075,0.7641669598514167,0.7365775930486578,0.7417678516443644,0.011995299935745298,31,0.7523188357669082,0.7549922769572488,0.7504037683342483,0.7454412291972629,0.7514920297908337,0.7509296280093004,0.0031352945746693965,0.7222222222222222,0.7494646680942184,0.7193675889328063,0.7418111753371869,0.7219047619047619,0.7309519622212173,0.012271331381941137,23,0.7465788139888495,0.7477990678404971,0.7269641125121241,0.7246588693957114,0.7261731978713111,0.7344348123216986,0.010447150722826648,0.6703499079189686,0.6445672191528545,0.6703499079189686,0.7103321033210332,0.6992619926199262,0.6789600965904887,0.023352639794793243,63,0.6788018433179723,0.6654377880184332,0.6907834101382488,0.6849378166743436,0.6913864578535237,0.6822694632005044,0.009571381000751592,0.6953199617956064,0.693069306930693,0.6939942802669208,0.7257304429783223,0.7104029990627929,0.7036959298868755,0.012707539779347833,58,0.7110789283128167,0.7042184832967568,0.7084120982986767,0.7042386928723656,0.708352996696555,0.7072602398954342,0.002664031007881829
51,0.09674701690673829,0.009174492187747765,0.029371929168701173,0.0004853797176223244,entropy,3,10,50,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50}",0.7373551557228769,0.7286957977565713,0.744351614786866,0.7628946744012892,0.739048526848905,0.7424647025264404,0.011384460123303557,23,0.751404073896206,0.75461391168924,0.7493807523903137,0.7456899114619684,0.7511930751750282,0.7504563449225512,0.0029189762013919576,0.7137254901960784,0.7521551724137931,0.7199211045364892,0.7460629921259843,0.7158878504672898,0.7295467636805796,0.016208095838706256,26,0.7340216322517208,0.7490946714950854,0.7274939172749392,0.734297108673978,0.7247002398081535,0.7339215139007754,0.008446557887984204,0.6703499079189686,0.6427255985267035,0.6721915285451197,0.6992619926199262,0.7066420664206642,0.6782226832996724,0.022838745900047995,64,0.6880184331797236,0.6672811059907834,0.6889400921658986,0.6784891754951635,0.6959926301243666,0.6837442873911872,0.00993920672941596,0.691358024691358,0.6931479642502484,0.6952380952380952,0.7219047619047619,0.7112349117920148,0.7025688616784492,0.011974746653563018,63,0.7102759276879165,0.7058250060931025,0.7076923076923077,0.7052908786210198,0.7100563909774436,0.707828102214358,0.0020700462867527768
52,0.18688530921936036,0.004690895409919029,0.05317378044128418,0.00040688956450627485,entropy,3,10,100,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100}",0.7386772926547044,0.728822383653269,0.7440086078409756,0.76339990672634,0.7374612382487461,0.7424699192386739,0.011539848906382188,22,0.7547420223364362,0.7555371025186055,0.7496381020462872,0.7460510047452505,0.7512644006680864,0.7514465264629331,0.003464342038580192,0.7112810707456979,0.7397540983606558,0.7213438735177866,0.746588693957115,0.7153558052434457,0.7268599189264033,0.013862677292214536,31,0.7342079689018465,0.7398009950248756,0.7282926829268292,0.7324777887462981,0.7256126862085536,0.7320784243616806,0.004908567155181733,0.6850828729281768,0.6648250460405156,0.6721915285451197,0.7066420664206642,0.7047970479704797,0.6866997332042792,0.01683075554593134,46,0.6963133640552995,0.6852534562211982,0.6880184331797236,0.6835559649930908,0.6955320128972824,0.6897346462693189,0.0052553123875958,0.6979362101313321,0.7002909796314257,0.6959008579599618,0.7260663507109004,0.7100371747211897,0.7060398503523002,0.011120502737044858,28,0.7147587511825922,0.7114832535885168,0.7075829383886257,0.707171789373362,0.7102539981185325,0.7102501461303259,0.0027726653537385793
53,0.37218871116638186,0.00874404589076767,0.10353784561157227,0.0034372918966299616,entropy,3,10,200,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200}",0.7399484998125785,0.7279485326244524,0.7433715949414643,0.7612092030011208,0.7372525997987252,0.7419427519207655,0.010906682167014469,29,0.7520392471415288,0.7545983379501385,0.7509359561892848,0.7452227869000971,0.751947160441529,0.7509486977245157,0.003107806838290025,0.7153996101364523,0.7318548387096774,0.7204724409448819,0.7334593572778828,0.7164179104477612,0.723518626466888,0.007666860071177992,36,0.7407776669990029,0.7300970873786408,0.7303370786516854,0.7195994277539342,0.7252641690682037,0.7292150859702933,0.006982846144774393,0.6758747697974218,0.6685082872928176,0.6740331491712708,0.7158671586715867,0.7084870848708487,0.6885420301129759,0.01957642164964553,42,0.6847926267281106,0.6930875576036867,0.6889400921658986,0.695071395670198,0.6955320128972824,0.6914847370130353,0.004076104849379593,0.6950757575757577,0.6987487969201154,0.6964795432921028,0.7245564892623717,0.7124304267161409,0.7054508666785041,0.011371952356080251,31,0.7116858237547893,0.7111111111111111,0.7090348589044344,0.7071227741330834,0.7100869974135905,0.7098083130634018,0.0016192803833005008
54,0.11213212013244629,0.002311073291633755,0.033380889892578126,0.0010126995292432262,entropy,5,2,50,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7339673071595039,0.7342104510949681,0.7468955829688885,0.7631769499513177,0.7398830806489883,0.7436215493800128,0.010850767106400172,15,0.7772087373680607,0.776885762794082,0.7732542732042329,0.7681283501609608,0.7750964297699083,0.7741147106594489,0.0033103585379984472,0.7290448343079922,0.7378435517970402,0.7422680412371134,0.7525150905432596,0.745417515274949,0.7414122783638322,0.007820632020486855,10,0.7549267306720566,0.7582529202640934,0.7541407867494824,0.7478216299333675,0.7529839128178516,0.7536251960873703,0.00339022953197775,0.6887661141804788,0.6427255985267035,0.6629834254143646,0.6900369003690037,0.6752767527675276,0.6719568345686403,0.01763920109455672,78,0.688479262672811,0.6880184331797236,0.6714285714285714,0.6720405343159834,0.6683555964993091,0.6776644796192797,0.008733092275997788,0.7083333333333333,0.6870078740157481,0.7003891050583657,0.7199230028873917,0.7086156824782186,0.7048507100894319,0.010877856853035127,35,0.7201735357917571,0.7214302971732303,0.7103851779619698,0.70790878214459,0.7081503172279161,0.7136096220598926,0.005948925069904948
55,0.2218696117401123,0.0024440467076723552,0.0613645076751709,0.00223776471939867,entropy,5,2,100,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.735499274760019,0.7342574103792269,0.744833457877522,0.7665008468266501,0.7425565164742558,0.7447236995756141,0.011604527946879427,3,0.7770572562763751,0.7771205177629983,0.7760991613158532,0.7693171509101975,0.7749195833774598,0.7749027339285768,0.002904857715467105,0.7235294117647059,0.7348643006263048,0.7387755102040816,0.754,0.7484787018255578,0.7399217322568052,0.010650167555912323,12,0.7521540800810947,0.7520080321285141,0.7516641065028162,0.746606334841629,0.7524197656647987,0.7509704638437705,0.002195665420640401,0.6795580110497238,0.6482504604051565,0.6666666666666666,0.6955719557195572,0.6808118081180812,0.6741672213311818,0.01586876080311762,71,0.6838709677419355,0.6903225806451613,0.6764976958525346,0.684016582220175,0.6803316444035007,0.6830078941726614,0.004578470940138497,0.7008547008547009,0.6888454011741683,0.7008712487899322,0.7236084452975048,0.7130434782608696,0.7054385464898791,0.01187398155041376,32,0.7163890900313781,0.7198462277751081,0.7121028377395101,0.7139423076923078,0.714562167392356,0.715368526126132,0.0026245150717406126
56,0.4437551021575928,0.008407195057717603,0.11452021598815917,0.0017489696757385506,entropy,5,2,200,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.7350490555582719,0.7340389476220228,0.7447681232211619,0.7673088094517309,0.7397889887989788,0.7441851785795052,0.012169296984735496,11,0.77770124250258,0.777142729489258,0.7749122381505547,0.7709952777164614,0.77454228555461,0.7750587546826929,0.0023717396729909627,0.7212475633528265,0.7451820128479657,0.7382413087934561,0.7585513078470825,0.744421906693712,0.7415207303857204,0.012115107712962397,9,0.7522704339051464,0.7603899435608004,0.75,0.7465788139888495,0.7535787321063395,0.7525635847122272,0.004577287442192555,0.6813996316758748,0.6408839779005525,0.6648250460405156,0.6955719557195572,0.6771217712177122,0.671956585663841,0.018383381512083328,79,0.6870967741935484,0.6829493087557603,0.676036866359447,0.6784891754951635,0.6789497927222478,0.6807043835052334,0.003890341880666415,0.7007575757575758,0.689108910891089,0.6996124031007752,0.7256977863330125,0.7091787439613527,0.7048651979410355,0.012206882976642781,34,0.7182080924855493,0.71959213401311,0.7111003393116819,0.7109073359073359,0.7143203295371942,0.7148256462509742,0.00356782176793092
57,0.11053318977355957,0.001498673862397432,0.03217859268188476,0.00040287726840959213,entropy,5,5,50,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.7343665965872976,0.7327240876627752,0.7466301609274255,0.7626614902512661,0.7372853273987285,0.7427289347211643,0.011062990760996023,21,0.7757531905545281,0.7759315521401127,0.7747391398700486,0.7684660935958894,0.7729936674700887,0.7735767287261335,0.002760142421389423,0.7318548387096774,0.7446351931330472,0.7382413087934561,0.758130081300813,0.744466800804829,0.7434601552348512,0.00871223096850048,1,0.7556237218813906,0.7579979360165119,0.7524148449415353,0.7484631147540983,0.7511403953370501,0.7531280025861172,0.0033515734008123118,0.6685082872928176,0.6390423572744015,0.6648250460405156,0.6881918819188192,0.6826568265682657,0.6686380986675501,0.017140901568512796,85,0.6811059907834102,0.6769585253456222,0.6820276497695853,0.672961768770152,0.6826347305389222,0.6791377330415382,0.0036700444028260402,0.6987487969201154,0.6878097125867195,0.6996124031007752,0.7214700193423599,0.712223291626564,0.7039666117369744,0.011675271961876541,55,0.716432380029084,0.7151898734177216,0.7154943195552331,0.7087072520009702,0.7152509652509653,0.7142149580507949,0.002789706898998127
