,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.07015962600708008,0.001831674988552227,0.016790437698364257,0.0007477041162977781,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7155172413793104,0.7083333333333334,0.708779443254818,0.7121212121212122,0.7036247334754797,0.7096800867490052,0.003982921908200095,102,0.9736070381231672,0.95,0.9735294117647059,0.9676470588235294,0.9705882352941176,0.967075591106795,0.008816065409863155,24,0.8248447204968944,0.8115577889447237,0.8203221809169765,0.8204488778054864,0.815822002472188,0.8186028271799388,0.004533323677099344,18
1,0.13992009162902833,0.002528357080319827,0.030981922149658205,0.0012644047234325359,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7130620985010707,0.7065217391304348,0.7109207708779444,0.7142857142857143,0.7053763440860215,0.7100364962381362,0.0035224068770404356,100,0.9765395894428153,0.9558823529411765,0.9764705882352941,0.9705882352941176,0.9647058823529412,0.9688421994915776,0.007818493707048171,14,0.8242574257425743,0.8125000000000001,0.8228004956629491,0.8229426433915211,0.8149068322981367,0.8194853273998776,0.004805776487912739,4
2,0.2891557216644287,0.005774216150876395,0.06076517105102539,0.0032477129315112326,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.7097457627118644,0.7074235807860262,0.7105831533477321,0.7103004291845494,0.7014925373134329,0.7079124890577739,0.003393302788466791,115,0.9824046920821115,0.9529411764705882,0.9676470588235294,0.9735294117647059,0.9676470588235294,0.9688399526929993,0.009612345554539681,17,0.8241082410824109,0.81203007518797,0.8194271481942714,0.8213399503722084,0.8133498145859085,0.8180554732205606,0.004642924646073953,25
3,0.0711594581604004,0.0024802832014935243,0.017589235305786134,0.0011995316215189999,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.711864406779661,0.7076923076923077,0.7081545064377682,0.7133620689655172,0.7044967880085653,0.709117047518645,0.003157307847378307,106,0.9853372434017595,0.9470588235294117,0.9705882352941176,0.9735294117647059,0.9676470588235294,0.9688394344740539,0.012438695868225779,19,0.8265682656826568,0.8100628930817612,0.8188585607940446,0.8233830845771144,0.8153655514250309,0.8188522812825979,0.005823620028034466,13
4,0.15011420249938964,0.008653022056592373,0.03218188285827637,0.0024804714620905205,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.7076271186440678,0.711453744493392,0.708779443254818,0.7118279569892473,0.7014925373134329,0.7082386846580577,0.003722997421937486,112,0.9794721407624634,0.95,0.9735294117647059,0.9735294117647059,0.9676470588235294,0.9688404709119447,0.010135304233141003,16,0.8216482164821648,0.81360201511335,0.8203221809169765,0.822360248447205,0.8133498145859085,0.8182599100893251,0.0039579134626439244,22
5,0.27564225196838377,0.004258507814949027,0.05856709480285645,0.002243697534309125,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.7130620985010707,0.7067833698030634,0.7109207708779444,0.7145969498910676,0.7021276595744681,0.7095026694986285,0.004523975135038676,103,0.9765395894428153,0.95,0.9764705882352941,0.9647058823529412,0.9705882352941176,0.9676633081819671,0.00985692736842941,22,0.8242574257425743,0.8105395232120451,0.8228004956629491,0.821026282853567,0.8148148148148149,0.8186915943053085,0.005192895529402172,16
6,0.06976022720336914,0.0013259573824101181,0.01699042320251465,0.0006324097280858306,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.7164179104477612,0.7108695652173913,0.7096774193548387,0.7167755991285403,0.7044967880085653,0.7116523622431228,0.004574162087382349,84,0.9853372434017595,0.961764705882353,0.9705882352941176,0.9676470588235294,0.9676470588235294,0.970604140356407,0.007913500925437826,5,0.8296296296296296,0.8174999999999999,0.8198757763975156,0.8235294117647058,0.8153655514250309,0.821185943834407,0.005020843629395956,1
7,0.1493147850036621,0.012777415197123517,0.032781219482421874,0.0031226096868098106,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.7176724137931034,0.7080610021786492,0.7096774193548387,0.712742980561555,0.7029914529914529,0.7102350953235749,0.004880923736891733,99,0.9765395894428153,0.9558823529411765,0.9705882352941176,0.9705882352941176,0.9676470588235294,0.9682527538367723,0.006828101071515172,21,0.8273291925465839,0.8135168961201502,0.8198757763975156,0.821917808219178,0.8143564356435643,0.8194045603684862,0.005090445763837769,6
8,0.31202173233032227,0.031238903527850498,0.06519012451171875,0.008354833296213627,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.7148936170212766,0.7074235807860262,0.7094017094017094,0.709051724137931,0.7029914529914529,0.708757314877568,0.0038259432073969382,108,0.9853372434017595,0.9529411764705882,0.9764705882352941,0.9676470588235294,0.9676470588235294,0.9700159050622893,0.010767051869789006,9,0.8286066584463625,0.81203007518797,0.8217821782178217,0.818407960199005,0.8143564356435643,0.8190425258281638,0.005842224541216932,10
9,0.09734444618225098,0.009557079959783428,0.022587013244628907,0.0036096412483221808,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.7139784946236559,0.7058823529411765,0.712742980561555,0.7142857142857143,0.7019027484143763,0.7097634276081801,0.004977108341034632,101,0.9736070381231672,0.9529411764705882,0.9705882352941176,0.9705882352941176,0.9764705882352941,0.9688378762677731,0.008243333086233928,20,0.8238213399503722,0.8110137672090113,0.821917808219178,0.8229426433915211,0.8167281672816726,0.8192876642114493,0.004813895622152535,7
