,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.11033592224121094,0.02280421271651027,0.0279848575592041,0.00674882066193992,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7213114754098361,0.722707423580786,0.7230098146128681,0.723986856516977,0.722707423580786,0.7227442862406147,0.0008569234245765403,105,0.995475113122172,0.9984917043740573,1.0,0.9969834087481146,1.0,0.998189124353153,0.0017590272905337566,21,0.8365019011406846,0.8385053831538949,0.839240506329114,0.8388324873096448,0.8390367553865653,0.8384228718018446,0.0009912264802324625,21
1,0.25205583572387696,0.038859308888292615,0.04897189140319824,0.007611276581836525,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.7216157205240175,0.7230098146128681,0.7230098146128681,0.7233809001097695,0.7234972677595628,0.7229023165992323,0.0006726646248679244,97,0.9969834087481146,1.0,1.0,0.9939668174962293,1.0,0.9981897821358072,0.0024130756442988428,19,0.8372387587080431,0.839240506329114,0.839240506329114,0.8373570520965692,0.839568801521877,0.8385287720397954,0.0010131064176462173,15
2,0.5009137630462647,0.08540793041218614,0.10433993339538575,0.01944809007427662,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.7216157205240175,0.722707423580786,0.7230098146128681,0.7234972677595628,0.7231947483588621,0.7228046293764602,0.000647753529577227,102,0.9969834087481146,0.9984917043740573,1.0,0.9984917043740573,0.9984894259818731,0.9984909204004709,0.0009540861279498954,17,0.8372387587080431,0.8385053831538949,0.839240506329114,0.8390367553865653,0.8388324873096447,0.8385704163973335,0.0007090882137127471,12
3,0.10793781280517578,0.012108953546293336,0.025384998321533202,0.002726047112671714,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.7213114754098361,0.722707423580786,0.7230098146128681,0.722707423580786,0.722707423580786,0.7224884554507135,0.0006003425943565197,120,0.995475113122172,0.9984917043740573,1.0,0.9984917043740573,1.0,0.9984907177000761,0.0016525249705798373,18,0.8365019011406846,0.8385053831538949,0.839240506329114,0.8385053831538949,0.8390367553865653,0.8383574652360307,0.0009726580017739346,23
4,0.20108475685119628,0.006993344976007972,0.047373056411743164,0.004076619521832937,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.7214912280701754,0.722707423580786,0.7230098146128681,0.7230098146128681,0.722707423580786,0.7225849023583913,0.0005635965210455113,114,0.9924585218702866,0.9984917043740573,1.0,1.0,1.0,0.9981884665704989,0.0029254802013203036,23,0.8355555555555555,0.8385053831538949,0.839240506329114,0.839240506329114,0.8390367553865653,0.8383150236103281,0.00140644603236629,26
5,0.3921762466430664,0.016024031351981535,0.0891486644744873,0.009614964908255738,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.7216157205240175,0.7230098146128681,0.7230098146128681,0.7234972677595628,0.722707423580786,0.7227678228938466,0.0006294875671771446,103,0.9969834087481146,1.0,1.0,0.9984917043740573,1.0,0.9990945621765767,0.0012069077177655357,3,0.8372387587080431,0.839240506329114,0.839240506329114,0.8390367553865653,0.8390367553865653,0.8387583694355609,0.0007656597316174691,3
6,0.0911475658416748,0.0020377347246077256,0.02258720397949219,0.0004901938540180671,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.7216157205240175,0.722707423580786,0.7230098146128681,0.722707423580786,0.722707423580786,0.7225493575472722,0.0004815290503805228,117,0.9969834087481146,0.9984917043740573,1.0,0.9984917043740573,1.0,0.9987926399383262,0.0011287663903974032,9,0.8372387587080431,0.8385053831538949,0.839240506329114,0.8385053831538949,0.8390367553865653,0.8385049652898544,0.0006968516667908199,17
7,0.17909812927246094,0.0015988352972110555,0.05396847724914551,0.02049106729083179,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.7210065645514223,0.7237991266375546,0.7230098146128681,0.7230098146128681,0.722707423580786,0.7227064161603753,0.0009242440706292194,107,0.9939668174962293,1.0,1.0,1.0,1.0,0.9987923110469994,0.0024140619822285666,14,0.8357641090678504,0.8397720075997467,0.839240506329114,0.839240506329114,0.8390367553865653,0.8386103165378418,0.0014446025926336825,11
8,0.3809812068939209,0.04802841717080853,0.08295364379882812,0.004192544677922001,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.7207009857612268,0.7230098146128681,0.7230098146128681,0.7234972677595628,0.722707423580786,0.722584716371334,0.0009757742654503625,115,0.9924585218702866,1.0,1.0,0.9984917043740573,1.0,0.9981887954618259,0.002925599054905656,22,0.83502538071066,0.839240506329114,0.839240506329114,0.8390367553865653,0.8390367553865653,0.8383153077256617,0.0016483800655934353,25
9,0.10953712463378906,0.008304154758502803,0.027184343338012694,0.0019376379903217756,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.7217962760131434,0.7230098146128681,0.7230098146128681,0.7222832052689352,0.722707423580786,0.7225612059368277,0.0004662356540124829,116,0.9939668174962293,1.0,1.0,0.9924585218702866,1.0,0.9972843443123837,0.0033591249153607215,24,0.8362944162436549,0.839240506329114,0.839240506329114,0.8360864040660737,0.8390367553865653,0.8379793946114876,0.0014644217482441913,30
