,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.10433998107910156,0.010662977405535588,0.028183889389038087,0.0055251043729858205,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.7,0.6955602536997886,0.6993736951983298,0.6993736951983298,0.6985446985446986,0.6985704792034504,0.001574871261774812,100,0.9940828402366864,0.9733727810650887,0.9911242603550295,0.9911242603550295,0.9970326409495549,0.989344172961641,0.008282631656698836,17,0.8215158924205379,0.81134401972873,0.8200734394124847,0.8200734394124847,0.821515892420538,0.8189034549242982,0.003835329767325752,23
1,0.18589372634887696,0.03758705954043897,0.043774986267089845,0.016145754537493073,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.700836820083682,0.6976744186046512,0.7,0.6985446985446986,0.6985446985446986,0.6991203655269673,0.0011380259893975409,88,0.9911242603550295,0.9763313609467456,0.9940828402366864,0.9940828402366864,0.9970326409495549,0.9905280951512351,0.007341773864709573,11,0.8210784313725489,0.813810110974106,0.8215158924205379,0.8205128205128205,0.821515892420538,0.8196858717675831,0.0029616484948682097,15
2,0.3789830207824707,0.09521500398558574,0.06756153106689453,0.0037714664891578577,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.702928870292887,0.6985138004246284,0.6993736951983298,0.6979166666666666,0.6993736951983298,0.6996214481453804,0.0017436246759424112,80,0.9940828402366864,0.9733727810650887,0.9911242603550295,0.9911242603550295,0.9940652818991098,0.9887516845348331,0.0078037435833563425,21,0.8235294117647058,0.8133498145859085,0.8200734394124847,0.8190709046454767,0.8210784313725491,0.819419713516533,0.0033779162304910086,19
3,0.07575674057006836,0.0015988589497474015,0.01758999824523926,0.001018879028092049,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.6970338983050848,0.6976744186046512,0.6985446985446986,0.698744769874477,0.6979166666666666,0.6979829178323105,0.0006159531756208352,107,0.9733727810650887,0.9763313609467456,0.9940828402366864,0.9881656804733728,0.9940652818991098,0.9851999179660502,0.008772979312984139,24,0.8123456790123457,0.813810110974106,0.8205128205128205,0.8186274509803922,0.8200734394124848,0.817072657618681,0.003354101385667373,25
4,0.15211892127990723,0.004953091093188451,0.03617949485778808,0.0017194812679856457,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.700836820083682,0.6989473684210527,0.6993736951983298,0.7,0.6993736951983298,0.6997064535684238,0.000657606352734182,79,0.9911242603550295,0.9822485207100592,0.9911242603550295,0.9940828402366864,0.9940652818991098,0.9905275678192244,0.004345647815773073,14,0.8210784313725489,0.8167281672816729,0.8200734394124847,0.8215158924205379,0.8210784313725491,0.820094464932439,0.0017489177319723202,9
5,0.3010544776916504,0.011209279686301832,0.06466007232666016,0.0010878916087002466,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.7014613778705637,0.6991525423728814,0.7010526315789474,0.6993736951983298,0.7,0.7002081355886532,0.000909868367040611,61,0.9940828402366864,0.9763313609467456,0.985207100591716,0.9911242603550295,0.9970326409495549,0.9887522118668438,0.007340608623119373,18,0.8225214198286415,0.8148148148148149,0.8191881918819188,0.8200734394124847,0.8225214198286412,0.8198227396874032,0.002832387436622784,13
6,0.07405352592468262,0.0017443738622997024,0.017989397048950195,0.0008942558221942585,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.700836820083682,0.701271186440678,0.7,0.6993736951983298,0.6985446985446986,0.7000058850996702,0.0009822201671685943,68,0.9911242603550295,0.9792899408284024,0.9940828402366864,0.9911242603550295,0.9970326409495549,0.9905280951512351,0.0060322468138024376,11,0.8210784313725489,0.8172839506172839,0.8215158924205379,0.8200734394124847,0.821515892420538,0.8202930148811676,0.001594527330093118,6
7,0.14636564254760742,0.002366883649000353,0.0379786491394043,0.008020445870887445,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.7027027027027027,0.6962025316455697,0.6985446985446986,0.6993736951983298,0.6979166666666666,0.6989484862060611,0.002147102561341879,92,1.0,0.9763313609467456,0.9940828402366864,0.9911242603550295,0.9940652818991098,0.9911195289140214,0.00793881472130709,9,0.8253968253968255,0.812807881773399,0.8205128205128205,0.8200734394124847,0.8200734394124848,0.8197727567953433,0.004022473330384998,14
8,0.29051709175109863,0.004622604713336297,0.0635678768157959,0.0018585379866211114,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.7014613778705637,0.6985138004246284,0.7,0.700836820083682,0.6991701244813278,0.6999967668670241,0.0010709128831801066,69,0.9940828402366864,0.9733727810650887,0.9940828402366864,0.9911242603550295,1.0,0.9905286224832461,0.009051336815221134,10,0.8225214198286415,0.8133498145859085,0.8215158924205379,0.8210784313725489,0.8229548229548229,0.8202829698751088,0.0035321949909980725,7
9,0.07315850257873535,0.0009793745727898619,0.018189096450805665,0.00039963740719880955,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.70020964360587,0.7,0.7023060796645703,0.70020964360587,0.6985446985446986,0.7002547211681038,0.00119984351411164,59,0.9881656804733728,0.9733727810650887,0.9911242603550295,0.9881656804733728,0.9970326409495549,0.9875682896772497,0.007802380086435833,23,0.8196319018404908,0.8143564356435643,0.8220858895705522,0.8196319018404908,0.821515892420538,0.8194435461487292,0.002728837576712876,18
10,0.14371790885925292,0.0046191389242629,0.033180761337280276,0.0015989184990613334,gini,5,7,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 100}",0.702928870292887,0.6981132075471698,0.70020964360587,0.6993736951983298,0.7,0.7001251351446461,0.0015812267424677767,66,0.9940828402366864,0.985207100591716,0.9881656804733728,0.9911242603550295,0.9970326409495549,0.9911200562460324,0.004180716547987813,5,0.8235294117647058,0.8171779141104294,0.8196319018404908,0.8200734394124847,0.8225214198286412,0.82058601598189,0.0022450066069353678,1
11,0.2884349346160889,0.004838406336487372,0.06256465911865235,0.002574923428781215,gini,5,7,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 200}",0.700836820083682,0.6970338983050848,0.7010526315789474,0.6991701244813278,0.6985446985446986,0.6993279589301706,0.0014936953873398804,83,0.9911242603550295,0.9733727810650887,0.985207100591716,0.9970414201183432,0.9970326409495549,0.9887522118668438,0.008854582630416781,18,0.8210784313725489,0.8123456790123457,0.8191881918819188,0.8219512195121951,0.821515892420538,0.8192149300604642,0.003562498685315113,21
12,0.08095364570617676,0.001672315402426723,0.019388675689697266,0.0007996559569575481,gini,7,2,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 50}",0.6978260869565217,0.7052401746724891,0.702819956616052,0.7002141327623126,0.7036247334754797,0.7019443210736304,0.0026235465457010512,24,0.9497041420118343,0.9556213017751479,0.9585798816568047,0.9674556213017751,0.9792284866468842,0.9621107986089084,0.010292726811690188,48,0.8045112781954887,0.8115577889447236,0.8110137672090112,0.812422360248447,0.8188585607940445,0.81166977435518,0.004557806572387001,48
13,0.16010832786560059,0.0009785958235961371,0.03538036346435547,0.0010183840000661786,gini,7,2,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 100}",0.6995708154506438,0.7068965517241379,0.7053763440860215,0.697228144989339,0.7025316455696202,0.7023206129798574,0.0035732954793853944,18,0.9644970414201184,0.9704142011834319,0.9704142011834319,0.9674556213017751,0.9881305637982196,0.9721757192164919,0.008265818749655242,35,0.8109452736318409,0.8179551122194514,0.8169364881693649,0.8104089219330854,0.8212083847102343,0.815488467637113,0.0041787405174267276,35
14,0.3208166599273682,0.004469476791868124,0.06656193733215332,0.0030048744634094317,gini,7,2,200,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 2, 'n_estimators': 200}",0.6976241900647948,0.7012987012987013,0.6995708154506438,0.7008547008547008,0.7040169133192389,0.7006716790074247,0.0021024899118722174,52,0.9556213017751479,0.9585798816568047,0.9644970414201184,0.9704142011834319,0.9881305637982196,0.967440030458115,0.011516752203257093,44,0.8064918851435705,0.8099999999999999,0.8109452736318409,0.8138957816377171,0.8222222222222222,0.8127070925147689,0.005308158275665076,46
15,0.08115344047546387,0.001598858935526405,0.01918902397155762,0.00039975686882938395,gini,7,3,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 50}",0.7004310344827587,0.7004310344827587,0.7054945054945055,0.7049891540130152,0.70042194092827,0.702354334043042,0.0023638568655790816,17,0.9615384615384616,0.9615384615384616,0.9497041420118343,0.9615384615384616,0.9851632047477745,0.9638877365573215,0.01157339484874546,47,0.8104738154613467,0.8104738154613467,0.8095838587641867,0.8135168961201502,0.8187422934648582,0.8125555740658066,0.0033657800191861415,47
16,0.16016798019409179,0.002464302568783928,0.03517956733703613,0.00171928724349374,gini,7,3,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 100}",0.6965811965811965,0.7034632034632035,0.7053763440860215,0.6993603411513859,0.7025316455696202,0.701462103295638,0.003121796498019501,34,0.9644970414201184,0.9615384615384616,0.9704142011834319,0.9704142011834319,0.9881305637982196,0.9709917970268976,0.009225183028584362,38,0.8089330024813896,0.8125,0.8169364881693649,0.8128872366790582,0.8212083847102343,0.8144902405677849,0.0042065271544539234,39
17,0.3190176010131836,0.0027840036695192887,0.0673614501953125,0.0011990945011943095,gini,7,3,200,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 3, 'n_estimators': 200}",0.7004310344827587,0.6995708154506438,0.7034632034632035,0.70276008492569,0.7048832271762208,0.7022205705503758,0.0019566216664100118,21,0.9615384615384616,0.9644970414201184,0.9615384615384616,0.9792899408284024,0.9851632047477745,0.9703993086000898,0.009885676440751917,41,0.8104738154613467,0.8109452736318409,0.8125,0.8182941903584672,0.8217821782178217,0.8147961987887901,0.004466884195017371,38
18,0.07955384254455566,0.0020578236528095675,0.01998867988586426,0.0012643293738177905,gini,7,5,50,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 5, 'n_estimators': 50}",0.7047413793103449,0.7017167381974249,0.7047413793103449,0.7,0.7014925373134329,0.7025388400779717,0.001893347478401814,13,0.9674556213017751,0.9674556213017751,0.9674556213017751,0.9733727810650887,0.9762611275964391,0.970397726604057,0.0037190275072106157,42,0.8154613466334165,0.8134328358208955,0.8154613466334165,0.8143564356435643,0.8163771712158808,0.8150172640808901,0.0010187436414429262,36
19,0.15850906372070311,0.001623445690798422,0.03577942848205566,0.0014687632811274513,gini,7,5,100,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_split': 5, 'n_estimators': 100}",0.6997840172786177,0.7012987012987013,0.7014925373134329,0.7008547008547008,0.7019027484143763,0.7010661946328844,0.0007244302146634347,42,0.9585798816568047,0.9585798816568047,0.9733727810650887,0.9704142011834319,0.9851632047477745,0.9692153864104953,0.009989614206366838,43,0.8089887640449437,0.8099999999999999,0.8153655514250311,0.8138957816377171,0.8197530864197531,0.8135980880519205,0.0038792107352659663,42
