,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision,split0_test_Recall,split1_test_Recall,split2_test_Recall,split3_test_Recall,split4_test_Recall,mean_test_Recall,std_test_Recall,rank_test_Recall,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,mean_test_F1,std_test_F1,rank_test_F1
0,0.09294686317443848,0.003844690915751014,0.022986745834350585,0.0006322590935821808,gini,5,2,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50}",0.6211901306240929,0.6288515406162465,0.638235294117647,0.6366237482117311,0.6433990895295902,0.6336549473108536,0.007787865330833038,32,0.8152380952380952,0.8568702290076335,0.8282442748091603,0.8492366412213741,0.8091603053435115,0.8317512810855564,0.01861057603398459,9,0.7051070840197693,0.7253634894991922,0.7209302325581395,0.7277187244480785,0.716821639898563,0.7191855897154756,0.00797539458249451,14
1,0.18049697875976561,0.002869129321177731,0.04437441825866699,0.0038762594805887467,gini,5,2,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100}",0.6215827338129496,0.6358543417366946,0.6432926829268293,0.637956204379562,0.6456086286594761,0.6368534948505411,0.00841073855244119,5,0.8228571428571428,0.8664122137404581,0.8053435114503816,0.833969465648855,0.799618320610687,0.8256453766453078,0.023781578141318017,21,0.7081967213114753,0.7334410339256866,0.7152542372881356,0.7229114971050455,0.7144075021312872,0.7188407963701996,0.008667837906587024,17
2,0.3755852699279785,0.0035419035173549964,0.08535103797912598,0.0026517920474135245,gini,5,2,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200}",0.6251788268955651,0.6332863187588152,0.6364985163204748,0.632183908045977,0.6457055214723927,0.6345659847332777,0.00668152564774206,23,0.8323809523809523,0.8568702290076335,0.8187022900763359,0.8396946564885496,0.8034351145038168,0.8302231825406399,0.018187670270072488,14,0.7140522875816994,0.7283049472830493,0.7161936560934892,0.7213114754098361,0.7159863945578232,0.7191693155921824,0.005162097345011533,15
3,0.09534506797790528,0.00319815577950395,0.026784896850585938,0.007595419894766791,gini,5,3,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 50}",0.6270190895741556,0.6274509803921569,0.6497695852534562,0.6348074179743224,0.6477794793261868,0.6373606241858271,0.009738585992545448,2,0.8133333333333334,0.8549618320610687,0.8072519083969466,0.8492366412213741,0.8072519083969466,0.8264084974640865,0.021171233098492732,20,0.7081260364842455,0.7237479806138932,0.7199999999999999,0.726530612244898,0.7187765505522515,0.7194338317998097,0.006288701035789495,13
4,0.18109598159790039,0.002314015122355041,0.04277567863464356,0.0009795303226138438,gini,5,3,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 100}",0.6244665718349929,0.6320224719101124,0.6383928571428571,0.6341463414634146,0.6466049382716049,0.635121638750683,0.007302504140341243,18,0.8361904761904762,0.8587786259541985,0.8187022900763359,0.8435114503816794,0.799618320610687,0.8313684882082689,0.020442176647913625,10,0.714983713355049,0.7281553398058253,0.7173913043478259,0.723996723996724,0.7150170648464164,0.7199088217418148,0.005277125098646394,7
5,0.3660778522491455,0.008142193331600963,0.08127098083496094,0.0013730825607056163,gini,5,3,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 200}",0.6244604316546762,0.6306179775280899,0.6371814092953523,0.6388888888888888,0.6449612403100775,0.6352173618133728,0.007059321278799892,17,0.8266666666666667,0.8568702290076335,0.8110687022900763,0.833969465648855,0.7938931297709924,0.8245010367664375,0.02125241253255487,22,0.7114754098360655,0.7265372168284789,0.7136859781696053,0.7235099337748344,0.7117194183062447,0.717385536302127,0.006355877710828419,24
6,0.09037656784057617,0.0004533750398014676,0.023183441162109374,0.0009803992600129255,gini,5,5,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 50}",0.6262924667651403,0.634393063583815,0.6411411411411412,0.6378066378066378,0.6448170731707317,0.6368858948667651,0.006330072150146955,4,0.8076190476190476,0.8377862595419847,0.8148854961832062,0.8435114503816794,0.8072519083969466,0.8222109153002438,0.015405506502287477,24,0.7054908485856904,0.7220394736842105,0.7176470588235295,0.7263763352506163,0.7169491525423728,0.7176979872526887,0.006984373482149867,23
7,0.18269586563110352,0.005840461293591298,0.04337520599365234,0.0010196179127797845,gini,5,5,100,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.6217765042979942,0.6340425531914894,0.6409883720930233,0.6306818181818182,0.6466049382716049,0.6348132325945509,0.008542018220744588,20,0.8266666666666667,0.8530534351145038,0.8416030534351145,0.8473282442748091,0.799618320610687,0.8336600497418135,0.019144232708178766,2,0.7097301717089125,0.7274206672091131,0.7277227722772278,0.7231270358306189,0.7150170648464164,0.7206023489448556,0.007114236103387969,5
8,0.35759539604187013,0.0035421322218934835,0.08015384674072265,0.001599204782623829,gini,5,5,200,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.6239193083573487,0.6348074179743224,0.6377025036818851,0.636231884057971,0.6458015267175573,0.6356875886051396,0.00701364189745675,13,0.8247619047619048,0.8492366412213741,0.8263358778625954,0.8377862595419847,0.8072519083969466,0.8290784709520773,0.014030068697045787,15,0.7104183757178014,0.726530612244898,0.7198669991687447,0.7232289950576606,0.7175572519083969,0.7195188353350329,0.0054736975618581585,9
9,0.09194693565368653,0.00109523518108185,0.022786617279052734,0.00039970941270476586,gini,5,7,50,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 7, 'n_estimators': 50}",0.622478386167147,0.635343618513324,0.6399394856278366,0.6421052631578947,0.6447166921898928,0.6369116691975796,0.007848621325852631,3,0.8228571428571428,0.8645038167938931,0.8072519083969466,0.8148854961832062,0.8034351145038168,0.822591079952047,0.02199068634891733,23,0.708777686628384,0.7324171382376717,0.7139240506329114,0.7182506307821699,0.7153780798640612,0.7177480272982868,0.007952689700301446,22
